"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","23/448","416/17643",0.000428078395634385,0.00681064333760275,0.00550626328502268,"Pja2/Xpo1/Trim2/Trim9/Trip12/Ascc3/Faf1/Ecpas/Hspa5/Ube2d3/Prickle1/Rnf19a/Cul3/Fbxw7/Psmd14/Hectd1/Wac/Ccdc47/Spopl/Pias1/Canx/Nedd4l/Fbxl5",23
"GO:0014808","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","5/448","26/17643",0.000436876838993918,0.00689653438053823,0.00557570440428035,"Slc8a1/Calm3/Calm1/Calm2/Dmd",5
"GO:0098901","GO:0098901","regulation of cardiac muscle cell action potential","5/448","26/17643",0.000436876838993918,0.00689653438053823,0.00557570440428035,"Atp2a2/Calm3/Calm1/Pkp2/Dlg1",5
"GO:0099550","GO:0099550","trans-synaptic signaling, modulating synaptic transmission","4/448","15/17643",0.000448220904461689,0.00699397003615797,0.00565447910243976,"Syt4/Nrxn1/Grm5/Nptn",4
"GO:1903019","GO:1903019","negative regulation of glycoprotein metabolic process","4/448","15/17643",0.000448220904461689,0.00699397003615797,0.00565447910243976,"Itm2c/Cst3/Itm2b/Oga",4
"GO:1990504","GO:1990504","dense core granule exocytosis","4/448","15/17643",0.000448220904461689,0.00699397003615797,0.00565447910243976,"Syt4/Snap25/Rab3a/Rims1",4
"GO:0034248","GO:0034248","regulation of amide metabolic process","23/448","418/17643",0.000457625470082098,0.0071133583606248,0.00575100207612752,"Gapdh/Trim2/Pkm/Ddx3x/Enc1/Csde1/Ncbp1/Prnp/Rplp1/Aplp1/Rock2/Eif4g2/Cpeb1/Hnrnpu/Ptk2b/Prr16/Grm5/Mapk1/Dapk1/Impact/Nmnat2/Celf1/Eif5",23
"GO:0010765","GO:0010765","positive regulation of sodium ion transport","6/448","40/17643",0.000478415001698454,0.00737996069159935,0.00596654450787426,"Atp1b1/Akt3/Plcb1/Fgf14/Dmd/Nedd4l",6
"GO:0035307","GO:0035307","positive regulation of protein dephosphorylation","6/448","40/17643",0.000478415001698454,0.00737996069159935,0.00596654450787426,"Magi2/Calm3/Calm1/Calm2/Ppia/Ppp1r16b",6
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","19/448","316/17643",0.000486375794335578,0.0074528428198118,0.00602546819053061,"Prkag2/Ddx3x/Mif/Prnp/Zfp91/Hsp90aa1/Ppia/Hsp90ab1/Nrxn1/Ppp2ca/Ptk2b/Rapgef2/Cemip/Dlg1/Grm5/Abi1/Fbxw7/Ip6k2/Slc8a2",19
"GO:0008154","GO:0008154","actin polymerization or depolymerization","13/448","173/17643",0.000486813741003235,0.0074528428198118,0.00602546819053061,"Tmsb4x/Cfl1/Capza2/Wasl/Arpc5/Pak3/Actr3/Arpc2/Pfn2/Nckap1/Ptk2b/Dlg1/Cyfip2",13
"GO:0021587","GO:0021587","cerebellum morphogenesis","7/448","56/17643",0.000514402111824756,0.00784559912659036,0.00634300348415489,"Cntnap2/Hspa5/Psap/Nrxn1/Rora/Atp2b2/Lrp6",7
"GO:0016082","GO:0016082","synaptic vesicle priming","5/448","27/17643",0.000525084121031036,0.00788987510749227,0.00637879969252518,"Rims2/Snap25/Rab3a/Rims1/Synj1",5
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane","5/448","27/17643",0.000525084121031036,0.00788987510749227,0.00637879969252518,"Prnp/Actr3/Arpc2/Hpca/Cemip",5
"GO:0097062","GO:0097062","dendritic spine maintenance","5/448","27/17643",0.000525084121031036,0.00788987510749227,0.00637879969252518,"Cntnap2/Cfl1/Prnp/Tanc1/Zfp804a",5
"GO:1903514","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","5/448","27/17643",0.000525084121031036,0.00788987510749227,0.00637879969252518,"Slc8a1/Calm3/Calm1/Calm2/Dmd",5
"GO:0018209","GO:0018209","peptidyl-serine modification","18/448","293/17643",0.000528038820634116,0.007904994447648,0.00639102336413247,"Akt3/Galnt13/Mif/Galnt16/Rock2/Pfn2/Hsp90aa1/Dmd/Hsp90ab1/Nrxn1/Mapk1/Mast4/Phip/Prkd1/Fnip2/Mast3/Stk39/Ip6k2",18
"GO:0016050","GO:0016050","vesicle organization","20/448","344/17643",0.000534665031750155,0.00794555323740065,0.00642381430088098,"Rims2/Syt1/Syt4/Rnasek/Snap25/Vps13b/Rab3a/Trim9/Atp6v1a/Wasl/Lyst/Atp6v1h/Vamp2/Dnm1/Rims1/Vav3/Syt7/Cul3/Synj1/Syt11",20
"GO:0042176","GO:0042176","regulation of protein catabolic process","20/448","344/17643",0.000534665031750155,0.00794555323740065,0.00642381430088098,"Xpo1/Dlgap1/Faf1/Adgrb1/Cst3/Hsp90aa1/Hsp90ab1/Ubb/Ndfip1/Azin1/Ppp2ca/Mycbp2/Prickle1/Rnf19a/Fbxw7/Psmd14/Wac/Pias1/Nedd4l/Fbxl5",20
"GO:1905664","GO:1905664","regulation of calcium ion import across plasma membrane","4/448","16/17643",0.000585703091299952,0.00867225343578068,0.00701133627541549,"Ppp3r1/Prnp/Ppp3cb/Ppp3ca",4
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","13/448","177/17643",0.000604607408047795,0.00891960819799965,0.00721131744871552,"Cfl1/Nav3/Cx3cl1/Rock2/Actr3/Arpc2/Pfn2/Nckap1/Stmn2/Ptk2b/Dlg1/Prkd1/Ppm1e",13
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","14/448","200/17643",0.000610912230483423,0.00897996709808423,0.00726011636226677,"Syt4/Ppfia2/Cnih2/Wasl/Agbl4/Caly/Uchl1/Hnrnpu/Ubb/Nefl/Dlg2/Prickle1/Bsn/Copg2",14
"GO:0060997","GO:0060997","dendritic spine morphogenesis","8/448","75/17643",0.000618303587580459,0.0090558038079925,0.00732142876268558,"Cfl1/Ppfia2/Wasl/Actr2/Pak3/Actr3/Kalrn/Bhlhb9",8
"GO:0099558","GO:0099558","maintenance of synapse structure","5/448","28/17643",0.000626027825048708,0.00913595282813888,0.00738622757611425,"Rims2/Cntnap2/Rab3a/Nrxn1/Dlg2",5
"GO:0007015","GO:0007015","actin filament organization","23/448","428/17643",0.000633721073322727,0.00921507668268927,0.00745019756451092,"Tmsb4x/Cfl1/Capza2/Cx3cl1/Nebl/Wasl/Actr2/Arpc1a/Arpc5/Pak3/Rock2/Actr3/Arpc2/Pfn2/Actg1/Wipf3/Nckap1/Ptk2b/Dlg1/Cap2/Ppm1e/Cul3/Cyfip2",23
"GO:0021575","GO:0021575","hindbrain morphogenesis","7/448","58/17643",0.000638526576612938,0.00923035122956716,0.00746254671752041,"Cntnap2/Hspa5/Psap/Nrxn1/Rora/Atp2b2/Lrp6",7
"GO:0070252","GO:0070252","actin-mediated cell contraction","9/448","94/17643",0.00063932183769001,0.00923035122956716,0.00746254671752041,"Myl6/Atp2a2/Cacnb2/Sgcd/Cacna2d1/Pkp2/Dlg1/Atp1a1/Nedd4l",9
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","10/448","114/17643",0.000652215442503332,0.00934995777468557,0.00755924611805982,"Cx3cl1/Slc8a1/Calm3/Calm1/Plcb1/Calm2/Dmd/Ptk2b/Cemip/Prkd1",10
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","10/448","114/17643",0.000652215442503332,0.00934995777468557,0.00755924611805982,"Rims2/Cntnap2/Cx3cl1/Nrxn1/Ptk2b/Grik2/Ppp3ca/Grm1/Rims1/Slc8a2",10
"GO:0006898","GO:0006898","receptor-mediated endocytosis","16/448","249/17643",0.000656633811301214,0.00938015271989093,0.00758365810235204,"Magi2/Rnasek/Ppp3r1/Snap25/Mkln1/Tbc1d5/Cltc/Wasl/Caly/Hnrnpk/Dnm1/Hpca/Synj1/Canx/Syt11/Lrp6",16
"GO:0051453","GO:0051453","regulation of intracellular pH","8/448","76/17643",0.000675998637517933,0.00962289990319388,0.00777991414406604,"Atp6v0c/Slc4a10/Rnasek/Dmxl1/Slc4a4/Slc12a5/Slc9a9/Slc4a7",8
"GO:0006612","GO:0006612","protein targeting to membrane","10/448","115/17643",0.000698502592037462,0.00980562289237364,0.00792764187502725,"Exoc4/Prnp/Zdhhc21/Actr3/Arpc2/Hspa5/Oga/Hpca/Cemip/Large1",10
"GO:0018210","GO:0018210","peptidyl-threonine modification","10/448","115/17643",0.000698502592037462,0.00980562289237364,0.00792764187502725,"Akt3/Prkag2/Galnt13/Galnt16/Rock2/Cemip/Mapk1/Phip/Prkd1/Stk39",10
"GO:0022037","GO:0022037","metencephalon development","10/448","115/17643",0.000698502592037462,0.00980562289237364,0.00792764187502725,"Cntnap2/Hspa5/Psap/Nrxn1/Rora/Neurod2/Sez6l2/Atp2b2/Slc4a7/Lrp6",10
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","10/448","115/17643",0.000698502592037462,0.00980562289237364,0.00792764187502725,"Cx3cl1/Slc8a1/Calm3/Calm1/Plcb1/Calm2/Dmd/Ptk2b/Cemip/Prkd1",10
"GO:0061001","GO:0061001","regulation of dendritic spine morphogenesis","7/448","59/17643",0.000708908250317453,0.00986785718257069,0.00797795700242343,"Cfl1/Ppfia2/Actr2/Pak3/Actr3/Kalrn/Bhlhb9",7
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis","6/448","43/17643",0.000712665061496971,0.00986785718257069,0.00797795700242343,"Rims2/Exoc6b/Rab3a/Exoc4/Vamp2/Rims1",6
"GO:0014904","GO:0014904","myotube cell development","6/448","43/17643",0.000712665061496971,0.00986785718257069,0.00797795700242343,"Cntnap2/Ppp3cb/Dmd/Lncpint/Ppp3ca/Large1",6
"GO:1990573","GO:1990573","potassium ion import across plasma membrane","6/448","43/17643",0.000712665061496971,0.00986785718257069,0.00797795700242343,"Atp1b1/Dlg1/Atp1a1/Atp1a3/Slc12a5/Kcnd3",6
"GO:1901652","GO:1901652","response to peptide","22/448","406/17643",0.000740508369487717,0.0102185117517404,0.00826145391809425,"Akt3/Mbd5/Cfl1/Atp2a2/Pkm/Plcb1/Prnp/Cacna2d1/Hnrnpk/Rock2/Vamp2/Nr3c2/Cpeb1/Atp2b1/Rpl23/Ppp3ca/Grm5/Mapk1/Phip/Prkd1/Atp1a3/Parp1",22
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","10/448","116/17643",0.000747464925800421,0.0102795430643129,0.00831079646313689,"Mif/Pfn2/Hsp90aa1/Dmd/Hsp90ab1/Nrxn1/Phip/Prkd1/Fnip2/Ip6k2",10
"GO:0030307","GO:0030307","positive regulation of cell growth","13/448","182/17643",0.000784892762907782,0.0107215822865888,0.00866817596746641,"Rims2/Syt1/Syt4/Cfl1/Ddx3x/Ncbp1/Hnrnpk/Eif4g2/Slc25a4/Ptk2b/Rims1/Nedd4l/Cpne6",13
"GO:0071241","GO:0071241","cellular response to inorganic substance","13/448","182/17643",0.000784892762907782,0.0107215822865888,0.00866817596746641,"Syt1/Syt4/Prnp/Nrxn1/Hpca/Dlg2/Cpne4/Mapk1/Neurod2/Syt7/Stk39/Cpne6/Syt11",13
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","10/448","117/17643",0.000799219100168686,0.0108806439241086,0.00879677398843386,"Cx3cl1/Slc8a1/Calm3/Calm1/Plcb1/Calm2/Dmd/Ptk2b/Cemip/Prkd1",10
"GO:0110053","GO:0110053","regulation of actin filament organization","16/448","254/17643",0.000812516982798349,0.0110246869538893,0.0089132297778548,"Tmsb4x/Cfl1/Capza2/Cx3cl1/Arpc5/Pak3/Rock2/Actr3/Arpc2/Pfn2/Actg1/Nckap1/Ptk2b/Dlg1/Ppm1e/Cyfip2",16
"GO:0045927","GO:0045927","positive regulation of growth","17/448","280/17643",0.000851889466154887,0.0115203852139679,0.00931399149662676,"Rims2/Syt1/Syt4/Cfl1/Ddx3x/Plcb1/Ncbp1/Hnrnpk/Eif4g2/Slc25a4/Ptk2b/Dlg1/Rims1/Mapk1/Celf1/Nedd4l/Cpne6",17
"GO:0006885","GO:0006885","regulation of pH","9/448","98/17643",0.00086539989878334,0.0116642105958937,0.00943027132229021,"Atp6v0c/Slc4a10/Rnasek/Dmxl1/Slc4a4/Mapk1/Slc12a5/Slc9a9/Slc4a7",9
"GO:0061003","GO:0061003","positive regulation of dendritic spine morphogenesis","5/448","30/17643",0.000870659190756913,0.0116847947336729,0.00944691316895418,"Actr2/Pak3/Actr3/Kalrn/Bhlhb9",5
"GO:0032273","GO:0032273","positive regulation of protein polymerization","8/448","79/17643",0.000875567562000632,0.0116847947336729,0.00944691316895418,"Nav3/Actr3/Arpc2/Pfn2/Hsp90aa1/Nckap1/Ptk2b/Dlg1",8
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling","8/448","79/17643",0.000875567562000632,0.0116847947336729,0.00944691316895418,"Ppp3r1/Exoc4/Prnp/Calm2/Ppp3cb/Ppp3ca/Neurod2/Slc8a2",8
"GO:0016049","GO:0016049","cell growth","25/448","494/17643",0.000889312851969146,0.0118293188211109,0.00956375788347147,"Rims2/Syt1/Slit1/Syt4/Cfl1/Ddx3x/Plxna1/Ncbp1/Hnrnpk/Actr3/Eif4g2/Hsp90aa1/Olfm1/Hsp90ab1/Slc25a4/Ptk2b/Prickle1/Rims1/Nrn1/Smarca2/Impact/Cyfip2/Nedd4l/Ip6k2/Cpne6",25
"GO:0051208","GO:0051208","sequestering of calcium ion","10/448","119/17643",0.000911585379486094,0.0120174964212223,0.0097158955537612,"Cx3cl1/Slc8a1/Calm3/Calm1/Plcb1/Calm2/Dmd/Ptk2b/Cemip/Prkd1",10
"GO:0030838","GO:0030838","positive regulation of actin filament polymerization","6/448","45/17643",0.000912346289804406,0.0120174964212223,0.0097158955537612,"Actr3/Arpc2/Pfn2/Nckap1/Ptk2b/Dlg1",6
"GO:0097720","GO:0097720","calcineurin-mediated signaling","6/448","45/17643",0.000912346289804406,0.0120174964212223,0.0097158955537612,"Ppp3r1/Prnp/Ppp3cb/Ppp3ca/Adgrb2/Slc8a2",6
"GO:0032516","GO:0032516","positive regulation of phosphoprotein phosphatase activity","4/448","18/17643",0.000945896848037139,0.0123790435886667,0.0100081989082639,"Magi2/Calm3/Calm1/Calm2",4
"GO:0098814","GO:0098814","spontaneous synaptic transmission","4/448","18/17643",0.000945896848037139,0.0123790435886667,0.0100081989082639,"Rims2/Syt1/Nsg1/Rims1",4
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","8/448","80/17643",0.000951697865927808,0.012414913961637,0.0100371993576952,"Magi2/Calm3/Calm1/Ywhab/Calm2/Rock2/Ppia/Ppp1r16b",8
"GO:0048278","GO:0048278","vesicle docking","7/448","62/17643",0.000957503241630063,0.0124506110618371,0.0100660597197007,"Rims2/Syt1/Exoc6b/Rab3a/Exoc4/Vamp2/Rims1",7
"GO:0030048","GO:0030048","actin filament-based movement","10/448","120/17643",0.000972446599634278,0.0126045234974961,0.0101904947182122,"Myl6/Atp2a2/Cacnb2/Wasl/Sgcd/Cacna2d1/Pkp2/Dlg1/Atp1a1/Nedd4l",10
"GO:0008361","GO:0008361","regulation of cell size","14/448","210/17643",0.000984514063531734,0.0127202979482428,0.0102840959502678,"Akt3/Slit1/Cfl1/Actr3/Eif4g2/Hsp90aa1/Olfm1/Hsp90ab1/Prr16/Prkd1/Slc12a5/Atp2b2/Rb1cc1/Stk39",14
"GO:0015931","GO:0015931","nucleobase-containing compound transport","13/448","187/17643",0.00100837185781892,0.0129707912850414,0.0104866145957446,"Xpo1/Ranbp2/Cpsf6/Ncbp1/Kpnb1/G3bp2/Hnrnpa3/Cpeb1/Pom121/Slc25a4/Srsf1/Sidt1/Supt6",13
"GO:0051222","GO:0051222","positive regulation of protein transport","18/448","310/17643",0.0010137498097687,0.0129707912850414,0.0104866145957446,"Tmem30a/Plcb1/Prnp/Ppp3cb/Actr3/Vamp2/Bsg/Arpc2/Hsp90aa1/Ppia/Hsp90ab1/Oga/Hpca/Cemip/Mapk1/Prkd1/Fbxw7/Hnrnpm",18
"GO:0055075","GO:0055075","potassium ion homeostasis","5/448","31/17643",0.00101669007361182,0.0129707912850414,0.0104866145957446,"Atp1b1/Nr3c2/Atp1a1/Atp1a3/Slc12a5",5
"GO:1902683","GO:1902683","regulation of receptor localization to synapse","5/448","31/17643",0.00101669007361182,0.0129707912850414,0.0104866145957446,"Magi2/Nbea/Cnih2/Kalrn/Nptn",5
"GO:0048638","GO:0048638","regulation of developmental growth","20/448","363/17643",0.00103939021472134,0.0132188279032115,0.0106871470353793,"Rims2/Syt1/Mbd5/Slit1/Syt4/Cfl1/Plcb1/Hnrnpk/Actr3/Eif4g2/Olfm1/Slc25a4/Mycbp2/Dlg1/Rims1/Mapk1/Stk3/Celf1/Nedd4l/Cpne6",20
"GO:0022618","GO:0022618","protein-RNA complex assembly","12/448","165/17643",0.00105668175671248,0.0133967433968204,0.0108309880063029,"Cpsf6/Rps14/Ncbp1/Fau/Sf3b1/Ptbp2/Rps15/Rpsa/Hsp90aa1/Srsf1/Celf1/Eif5",12
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","7/448","64/17643",0.0011581285155649,0.0146371569708622,0.011833836545336,"Atp1b1/Plcb1/Ywhah/Fgf14/Dmd/Nedd4l/Stk39",7
"GO:0000028","GO:0000028","ribosomal small subunit assembly","4/448","19/17643",0.00117429103193376,0.0146587652817086,0.0118513064145931,"Rps14/Fau/Rps15/Rpsa",4
"GO:0031340","GO:0031340","positive regulation of vesicle fusion","4/448","19/17643",0.00117429103193376,0.0146587652817086,0.0118513064145931,"Rims2/Syt1/Rims1/Syt7",4
"GO:0048268","GO:0048268","clathrin coat assembly","4/448","19/17643",0.00117429103193376,0.0146587652817086,0.0118513064145931,"Cltc/Nsg1/Caly/Syt11",4
"GO:0051602","GO:0051602","response to electrical stimulus","4/448","19/17643",0.00117429103193376,0.0146587652817086,0.0118513064145931,"Rab3a/Grm1/Prickle1/Neurod2",4
"GO:0099637","GO:0099637","neurotransmitter receptor transport","5/448","32/17643",0.00118013783031771,0.0146865618944754,0.0118737793970617,"Mapk10/Snap25/Nsg1/Vamp2/Lrrc7",5
"GO:0033674","GO:0033674","positive regulation of kinase activity","20/448","368/17643",0.00122604013612472,0.0152111462760184,0.0122978949433917,"Ranbp2/Prkag2/Ddx3x/Mif/Prnp/Zfp91/Hsp90aa1/Ppia/Hsp90ab1/Nrxn1/Ppp2ca/Ptk2b/Rapgef2/Cemip/Dlg1/Grm5/Abi1/Fbxw7/Ip6k2/Slc8a2",20
"GO:0021700","GO:0021700","developmental maturation","19/448","342/17643",0.00124928183528521,0.0154522451394881,0.0124928183528521,"Cntnap2/Syt4/Zbtb16/Rab3a/Ppp2r1a/Atp6v1a/Plcb1/Ywhaz/Atp6v1h/Hnrnpk/Pebp1/Rock2/Nefl/Nrxn1/Ptk2b/Dlg2/Neurod2/Nrcam/Sez6l2",19
"GO:0034331","GO:0034331","cell junction maintenance","6/448","48/17643",0.00128939016280502,0.0158998659285713,0.0128547104376913,"Rims2/Cntnap2/Rab3a/Pkp2/Nrxn1/Dlg2",6
"GO:0021549","GO:0021549","cerebellum development","9/448","104/17643",0.00132254723869198,0.016210193798711,0.0131056040571289,"Cntnap2/Hspa5/Psap/Nrxn1/Rora/Neurod2/Sez6l2/Atp2b2/Lrp6",9
"GO:0030518","GO:0030518","intracellular steroid hormone receptor signaling pathway","9/448","104/17643",0.00132254723869198,0.016210193798711,0.0131056040571289,"Dnaja1/Cyp7b1/Kdm4c/Ywhah/Nr3c2/Klf9/Lmo3/Mapk1/Parp1",9
"GO:0051235","GO:0051235","maintenance of location","18/448","318/17643",0.00135061043007645,0.016504296731386,0.0133433801525625,"Syne1/Tmsb4x/Cx3cl1/Slc8a1/Calm3/Calm1/Plcb1/Chrd/Ywhab/Calm2/Fth1/Faf1/Hspa5/Hnrnpu/Dmd/Ptk2b/Cemip/Prkd1",18
"GO:1904646","GO:1904646","cellular response to amyloid-beta","5/448","33/17643",0.00136223642694981,0.0165963759283344,0.0134178242654515,"Prnp/Cacna2d1/Grm5/Atp1a3/Parp1",5
"GO:0001885","GO:0001885","endothelial cell development","7/448","66/17643",0.00139029922318319,0.0168875567318988,0.0136532378803619,"Plcb1/Zdhhc21/Rock2/Dmd/Arhgef26/Rapgef2/Ppp1r16b",7
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery","11/448","148/17643",0.00141698291523467,0.0171602975734539,0.0138737431700589,"Magi2/Nbea/Pgrmc1/Cltc/Prnp/Actr3/Nrxn1/Kalrn/Dlg1/Hectd1/Pias1",11
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","16/448","268/17643",0.00142603602506163,0.0172185361716519,0.0139208278636969,"Akt3/Mbd5/Cfl1/Pkm/Plcb1/Hnrnpk/Rock2/Vamp2/Nr3c2/Cpeb1/Atp2b1/Ppp3ca/Mapk1/Phip/Prkd1/Parp1",16
"GO:0060314","GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","4/448","20/17643",0.00143867634992179,0.0172683726379665,0.0139611196087085,"Calm3/Calm1/Calm2/Dmd",4
"GO:0098885","GO:0098885","modification of postsynaptic actin cytoskeleton","4/448","20/17643",0.00143867634992179,0.0172683726379665,0.0139611196087085,"Cfl1/Pfn2/Cttnbp2/Kalrn",4
"GO:0009612","GO:0009612","response to mechanical stimulus","11/448","149/17643",0.00149590467939783,0.0179023164729115,0.0144736499953536,"Cntnap2/Slc8a1/Etv1/Ano3/Grm8/Abhd12/Dmd/Nrxn1/Atp1a1/Atp2b2/Large1",11
"GO:0051028","GO:0051028","mRNA transport","9/448","106/17643",0.00151220152942155,0.0180441223672448,0.0145882971073608,"Xpo1/Ranbp2/Ncbp1/G3bp2/Hnrnpa3/Cpeb1/Pom121/Srsf1/Supt6",9
"GO:0098930","GO:0098930","axonal transport","7/448","67/17643",0.00151923431700631,0.018074878663034,0.0146131629319082,"Cnih2/Agbl4/Caly/Uchl1/Nefl/Dlg2/Bsn",7
"GO:1901655","GO:1901655","cellular response to ketone","8/448","86/17643",0.00152699225662479,0.0181140572664525,0.0146448380167523,"Hnrnpk/Rock2/Nr3c2/Arpc2/Hnrnpu/Klf9/Adcy2/Prkd1",8
"GO:0051281","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","5/448","34/17643",0.00156423932122352,0.0184480201343134,0.0149148400395731,"Cx3cl1/Calm3/Calm1/Calm2/Cemip",5
"GO:0090313","GO:0090313","regulation of protein targeting to membrane","5/448","34/17643",0.00156423932122352,0.0184480201343134,0.0149148400395731,"Prnp/Actr3/Arpc2/Hpca/Cemip",5
"GO:0071826","GO:0071826","protein-RNA complex organization","12/448","173/17643",0.00158672692456078,0.0186589887911393,0.0150854038045199,"Cpsf6/Rps14/Ncbp1/Fau/Sf3b1/Ptbp2/Rps15/Rpsa/Hsp90aa1/Srsf1/Celf1/Eif5",12
"GO:0031400","GO:0031400","negative regulation of protein modification process","22/448","431/17643",0.00159610490280976,0.018715021938437,0.0151307054370405,"Oxr1/Prkag2/Slc8a1/Dnaja1/Prnp/Ptprt/Bex2/Ywhab/Uchl1/Pebp1/Rock2/Adgrb1/Ppia/Dmd/Oga/Rpl23/Ppp1r16b/Ppm1e/Impact/Spopl/Sh3bp5/Lrp6",22
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","14/448","221/17643",0.001601048570911,0.0187188877584608,0.0151338308720117,"Cfl1/Exoc4/Actr2/Arpc5/Actr3/Hsp90aa1/Hsp90ab1/Nckap1/Ptk2b/Dlg2/Prickle1/Dlg1/Lrrc7/Ust",14
"GO:0008088","GO:0008088","axo-dendritic transport","8/448","87/17643",0.00164514234829524,0.0191791451351545,0.0155059393747367,"Cnih2/Agbl4/Caly/Uchl1/Hnrnpu/Nefl/Dlg2/Bsn",8
"GO:0007411","GO:0007411","axon guidance","14/448","222/17643",0.0016702907462276,0.0193610558784154,0.0156530104217901,"Slit1/Etv1/Plxna1/Megf9/Bsg/Unc5c/Mycbp2/Unc5d/Kalrn/Ablim1/Nrcam/Cyfip2/Unc5a/Nptn",14
"GO:0097485","GO:0097485","neuron projection guidance","14/448","222/17643",0.0016702907462276,0.0193610558784154,0.0156530104217901,"Slit1/Etv1/Plxna1/Megf9/Bsg/Unc5c/Mycbp2/Unc5d/Kalrn/Ablim1/Nrcam/Cyfip2/Unc5a/Nptn",14
"GO:0045727","GO:0045727","positive regulation of translation","10/448","129/17643",0.00168481043016138,0.0194737205560248,0.0157440974670351,"Pkm/Ddx3x/Csde1/Eif4g2/Cpeb1/Hnrnpu/Ptk2b/Prr16/Mapk1/Impact",10
"GO:0003056","GO:0003056","regulation of vascular associated smooth muscle contraction","3/448","10/17643",0.00170847570158233,0.019579903732541,0.0158299443536442,"Dock4/Zdhhc21/Atp2b1",3
"GO:0090129","GO:0090129","positive regulation of synapse maturation","3/448","10/17643",0.00170847570158233,0.019579903732541,0.0158299443536442,"Hnrnpk/Nrxn1/Neurod2",3
"GO:0099525","GO:0099525","presynaptic dense core vesicle exocytosis","3/448","10/17643",0.00170847570158233,0.019579903732541,0.0158299443536442,"Snap25/Rab3a/Rims1",3
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","9/448","108/17643",0.00172311127968984,0.0196920069343709,0.0159205774574159,"Dnaja1/Cyp7b1/Kdm4c/Ywhah/Nr3c2/Klf9/Lmo3/Mapk1/Parp1",9
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","18/448","326/17643",0.00177811280489326,0.020263493397337,0.0163826123596907,"Tmem30a/Plcb1/Prnp/Ppp3cb/Actr3/Vamp2/Bsg/Arpc2/Hsp90aa1/Ppia/Hsp90ab1/Oga/Hpca/Cemip/Mapk1/Prkd1/Fbxw7/Hnrnpm",18
"GO:0061025","GO:0061025","membrane fusion","11/448","153/17643",0.00184844392383862,0.0209021972253368,0.0168989911015787,"Rims2/Syt1/Syt4/Snap25/Rab3a/Trim9/Vamp2/Rims1/Vav3/Syt7/Syt11",11
"GO:0048639","GO:0048639","positive regulation of developmental growth","13/448","200/17643",0.00184961518459352,0.0209021972253368,0.0168989911015787,"Rims2/Syt1/Syt4/Plcb1/Hnrnpk/Eif4g2/Slc25a4/Dlg1/Rims1/Mapk1/Celf1/Nedd4l/Cpne6",13
"GO:1905475","GO:1905475","regulation of protein localization to membrane","13/448","200/17643",0.00184961518459352,0.0209021972253368,0.0168989911015787,"Magi2/Nbea/Pgrmc1/Cltc/Prnp/Actr3/Arpc2/Nrxn1/Hpca/Kalrn/Cemip/Dlg1/Hectd1",13
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","11/448","154/17643",0.00194640673126592,0.021934922524294,0.0177339279959784,"Dnaja1/Cyp7b1/Kdm4c/Ywhah/Nr3c2/Hnrnpu/Klf9/Lmo3/Mapk1/Atp1a1/Parp1",11
"GO:0035306","GO:0035306","positive regulation of dephosphorylation","6/448","52/17643",0.00196453518510975,0.0220778926481724,0.017849516363324,"Magi2/Calm3/Calm1/Calm2/Ppia/Ppp1r16b",6
"GO:0006935","GO:0006935","chemotaxis","19/448","356/17643",0.00197735064422443,0.0221605291812666,0.0179163262791606,"Dock4/Slit1/Cx3cl1/Cyp7b1/Mif/Nrg3/Wasl/Lyst/Bsg/Ppia/Unc5c/Ptk2b/Mycbp2/Scg2/Smoc2/Mapk1/Vav3/Prkd1/Stk39",19
