"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
3.75508503576949e-07,1.56525414379741,0.515,0.18,0.00940536148909184,"Slc24a2","ExN_45","24hrvs1hr_SAL","Up","Sig"
4.01147700789765e-07,-0.417168209387392,0.727,0.565,0.0100475464616813,"Pja2","ExN_45","24hrvs1hr_SAL","Down","Sig"
4.01293882497754e-07,-0.975558546005354,0.442,0.381,0.0100512078749212,"Thsd7a","ExN_45","24hrvs1hr_SAL","Down","Sig"
4.14230945708748e-07,-0.453037403379091,0.492,0.398,0.010375242497167,"Gpi1","ExN_45","24hrvs1hr_SAL","Down","Sig"
4.95128227622521e-07,-0.361197504056363,0.691,0.532,0.0124014767172613,"Lcorl","ExN_45","24hrvs1hr_SAL","Down","Sig"
5.06558512987383e-07,0.477006289100169,0.418,0.171,0.012687771074795,"Cnot3","ExN_45","24hrvs1hr_SAL","Up","Sig"
5.10017808564208e-07,1.58802333585941,0.535,0.16,0.0127744160511077,"Upp2","ExN_45","24hrvs1hr_SAL","Up","Sig"
5.6178421789901e-07,-1.1654431883072,0.303,0.318,0.0140710093057165,"Cox7c","ExN_45","24hrvs1hr_SAL","Down","Sig"
5.78552822109955e-07,-0.444766498562901,0.965,0.942,0.014491012535388,"Grik2","ExN_45","24hrvs1hr_SAL","Down","Sig"
5.82176340447462e-07,0.26002450164204,0.983,0.872,0.0145817707991876,"Ahi1","ExN_45","24hrvs1hr_SAL","Up","Sig"
6.12999558712175e-07,0.310765004371368,0.998,0.991,0.0153537999470639,"Lrrc7","ExN_45","24hrvs1hr_SAL","Up","Sig"
6.66267284211316e-07,0.797584978707242,0.765,0.4,0.0166879966676408,"Cfap54","ExN_45","24hrvs1hr_SAL","Up","Sig"
6.69881067715538e-07,1.13760064089167,0.445,0.145,0.0167785111030711,"Mtcl1","ExN_45","24hrvs1hr_SAL","Up","Sig"
6.74127475866525e-07,0.324159758164163,0.53,0.271,0.0168848708880288,"Lmo4","ExN_45","24hrvs1hr_SAL","Up","Sig"
7.38138110733581e-07,-1.30985035478315,0.357,0.42,0.018488145259544,"Stmn4","ExN_45","24hrvs1hr_SAL","Down","Sig"
8.20285203712421e-07,-0.291047120330228,0.444,0.411,0.020545683497385,"Pcdh19","ExN_45","24hrvs1hr_SAL","Down","Sig"
8.55866241777279e-07,-0.392611337885895,0.523,0.463,0.0214368817577955,"Cdh18","ExN_45","24hrvs1hr_SAL","Down","Sig"
9.84663287098485e-07,-0.307981034469169,0.494,0.34,0.0246628613519557,"Mblac2","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.0033124794004e-06,-1.16195251074994,0.38,0.409,0.0251299676715418,"Scd2","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.05781609684864e-06,-0.704722276158056,0.622,0.535,0.0264951197777679,"Chd3","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.08242137930768e-06,-1.6057600371962,0.191,0.262,0.0271114082875195,"Ptma","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.09957538205444e-06,-0.401460430783993,0.942,0.883,0.0275410645943177,"Chl1","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.17854424578326e-06,0.335226135070664,0.948,0.799,0.0295189977241333,"Clstn2","ExN_45","24hrvs1hr_SAL","Up","Sig"
1.2262461849686e-06,-1.39628982674305,0.191,0.268,0.0307137881949086,"Tubb4b","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.23643260737771e-06,0.618079534235063,0.617,0.264,0.0309689275169894,"Pacsin1","ExN_45","24hrvs1hr_SAL","Up","Sig"
1.2454288637375e-06,0.59412805749347,0.497,0.227,0.0311942567500331,"Prrt1","ExN_45","24hrvs1hr_SAL","Up","Sig"
1.27389184962895e-06,-0.24966167939384,0.934,0.864,0.0319071691576563,"Pfkp","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.5133150386719e-06,-0.633263092092427,0.517,0.455,0.0379040017736151,"Caprin1","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.56624084855317e-06,-1.52184259368883,0.264,0.333,0.0392296345337113,"Ndufa4","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.82682266811856e-06,0.82983801897851,0.535,0.227,0.0457564273683656,"Npas2","ExN_45","24hrvs1hr_SAL","Up","Sig"
1.89322879462242e-06,1.19279593954561,0.363,0.117,0.0474197016189078,"Gm3294","ExN_45","24hrvs1hr_SAL","Up","Sig"
1.97683036544073e-06,-0.301514200725751,0.759,0.786,0.049513670163194,"Ptprt","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.97865836374229e-06,-0.225406248032034,0.72,0.652,0.0495594560366533,"Slit3","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.98573510606363e-06,-0.236671702925074,0.77,0.595,0.0497367072015758,"Ncoa1","ExN_45","24hrvs1hr_SAL","Down","Sig"
1.84477984769078e-99,1.92439975337243,0.96,0.669,4.6206200845111e-95,"Cwc22","ExN_45","PTZvsSAL_1hr","Up","Sig"
3.12951595896047e-53,-1.51413923427731,0.765,0.874,7.83849862240829e-49,"Gm47283","ExN_45","PTZvsSAL_1hr","Down","Sig"
3.30346567821792e-25,-0.753273835108775,0.94,0.924,8.27419048423244e-21,"AY036118","ExN_45","PTZvsSAL_1hr","Down","Sig"
3.37639386523423e-22,0.601345047645016,0.928,0.805,8.45685371425218e-18,"Egfem1","ExN_45","PTZvsSAL_1hr","Up","Sig"
6.85399594387972e-22,-0.971407543318211,0.404,0.519,1.71672036406355e-17,"Sox5","ExN_45","PTZvsSAL_1hr","Down","Sig"
5.41687425860057e-21,-1.81143643572263,0.239,0.446,1.35676449555169e-16,"Mid1","ExN_45","PTZvsSAL_1hr","Down","Sig"
1.30840197220796e-20,-0.699224730985735,0.72,0.645,3.27715441978929e-16,"Nfib","ExN_45","PTZvsSAL_1hr","Down","Sig"
6.01017921747513e-14,0.896983534416531,0.851,0.652,1.505369588601e-09,"Gm20754","ExN_45","PTZvsSAL_1hr","Up","Sig"
1.45128019561532e-13,-0.68370909128941,0.495,0.47,3.6350215059577e-09,"Cmss1","ExN_45","PTZvsSAL_1hr","Down","Sig"
1.08206091605033e-12,0.978454760094558,0.604,0.338,2.71023797643126e-08,"Pcdh11x","ExN_45","PTZvsSAL_1hr","Up","Sig"
2.5417281691787e-12,-0.365314994466099,0.911,0.913,6.36626654534189e-08,"Snhg11","ExN_45","PTZvsSAL_1hr","Down","Sig"
2.91962505322669e-11,-0.577609490268689,0.738,0.749,7.31278487081688e-07,"Unc5c","ExN_45","PTZvsSAL_1hr","Down","Sig"
3.61535092227623e-11,-0.350177082654416,0.891,0.855,9.05536945502526e-07,"Camk1d","ExN_45","PTZvsSAL_1hr","Down","Sig"
1.26016201225984e-10,-1.14215135474243,0.185,0.277,3.15632779210722e-06,"Cdh4","ExN_45","PTZvsSAL_1hr","Down","Sig"
2.80473843878599e-10,-0.731938563388517,0.499,0.545,7.02502836762726e-06,"Lars2","ExN_45","PTZvsSAL_1hr","Down","Sig"
3.72688441814771e-10,-0.694471582158898,0.338,0.368,9.33472740213457e-06,"Sorcs1","ExN_45","PTZvsSAL_1hr","Down","Sig"
