gene,GO,GO_ont,GO_q,DEG_adjp,GO_fc,DEG_log2FC,ID,GO_p,GO_r,GO_ct,GO_cp,DEG_p,DEG_pct1,DEG_pct2,DEG_reg,DEG_sig,DEG_FDR,DEG_edit
Hspa8,myelin sheath,CC,1.3955097735540802e-17,6.57403250495711e-7,9.17305627147766,-0.335062217900504,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,2.62467860620318e-11,0.634,0.822,Down,Sig,6.182168152902918,Hspa8
Pacsin1,myelin sheath,CC,1.3955097735540802e-17,1.99468588049129e-6,9.17305627147766,0.509174553398687,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,7.963771631298319e-11,0.648,0.61,Up,Sig,5.700125486498708,Pacsin1
Mdh1,myelin sheath,CC,1.3955097735540802e-17,8.4726705424411e-6,9.17305627147766,-0.620162368851734,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,3.38270872457424e-10,0.33,0.564,Down,Sig,5.071979680691153,Mdh1
Uchl1,myelin sheath,CC,1.3955097735540802e-17,9.75221178852546e-6,9.17305627147766,-0.564100441006416,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,3.89356481356069e-10,0.544,0.736,Down,Sig,5.010896875725484,Uchl1
Atp1b1,myelin sheath,CC,1.3955097735540802e-17,1.22712922416506e-5,9.17305627147766,-0.392748026189053,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,4.89930620100237e-10,0.819,0.911,Down,Sig,4.911109701016475,Atp1b1
Ubc,myelin sheath,CC,1.3955097735540802e-17,2.031247219596e-5,9.17305627147766,-0.778523711258431,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,8.10974256236676e-10,0.163,0.347,Down,Sig,4.692237216145944,Ubc
Actb,myelin sheath,CC,1.3955097735540802e-17,2.10669004655193e-5,9.17305627147766,-0.375663519993146,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,8.41094760471085e-10,0.615,0.801,Down,Sig,4.676399356643536,Actb
Cox5b,myelin sheath,CC,1.3955097735540802e-17,5.13194628113209e-5,9.17305627147766,-0.5280500365524,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,2.0489265305753504e-9,0.143,0.309,Down,Sig,4.2897178982694415,Cox5b
Tuba1b,myelin sheath,CC,1.3955097735540802e-17,9.22677538284897e-5,9.17305627147766,-0.673969492326931,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,3.6837846380201104e-9,0.333,0.528,Down,Sig,4.0349500517499814,Tuba1b
Nefl,myelin sheath,CC,1.3955097735540802e-17,5.5158267952996e-4,9.17305627147766,-0.814181841710779,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,2.20219059979225e-8,0.247,0.442,Down,Sig,3.258389379738147,Nefl
Cltc,myelin sheath,CC,1.3955097735540802e-17,0.00128546669433031,9.17305627147766,-0.487162246235872,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,5.13221820709191e-8,0.681,0.845,Down,Sig,2.890939171184437,Cltc
Pgam1,myelin sheath,CC,1.3955097735540802e-17,0.00387042971048155,9.17305627147766,-0.965996964976087,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,1.54526678264126e-7,0.141,0.303,Down,Sig,2.412240815205669,Pgam1
Slc25a12,myelin sheath,CC,1.3955097735540802e-17,0.00751503998113348,9.17305627147766,0.27787240801501,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,3.00037528691399e-7,0.544,0.615,Up,Sig,2.1240687045595132,Slc25a12
Nme1,myelin sheath,CC,1.3955097735540802e-17,0.0200843886441443,9.17305627147766,-0.846906909868877,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,8.01868033862109e-7,0.165,0.325,Down,Sig,1.6971413833754525,Nme1
Slc25a4,myelin sheath,CC,1.3955097735540802e-17,0.0270837211261126,9.17305627147766,-0.598614209734505,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,1.08131597101899e-6,0.416,0.601,Down,Sig,1.5672916666665928,Slc25a4
Pebp1,myelin sheath,CC,1.3955097735540802e-17,0.0273123068630404,9.17305627147766,-0.634260254487783,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,1.09044224310458e-6,0.214,0.384,Down,Sig,1.5636416167559788,Pebp1
Mdh2,myelin sheath,CC,1.3955097735540802e-17,0.0389028590448081,9.17305627147766,-0.562396098249053,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,1.55319435640229e-6,0.203,0.361,Down,Sig,1.4100184803772149,Mdh2
Pkm,myelin sheath,CC,1.3955097735540802e-17,0.041520830307611,9.17305627147766,-0.688707360752252,GO:0043209,8.69333957295983e-20,0.0996563573883162,ExN_CA3,24hrvs1hr_PTZ,1.65771670489923e-6,0.324,0.502,Down,Sig,1.3817339703231775,Pkm
Rps10,ribosomal subunit,CC,7.52346239926458e-15,2.11214995351995e-9,8.39910067997368,-0.854951822719901,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,8.4327462511277e-14,0.176,0.398,Down,Sig,8.675275252012069,Rps10
Rpl19,ribosomal subunit,CC,7.52346239926458e-15,7.17290875016687e-9,8.39910067997368,-0.756392267503378,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,2.86377959442922e-13,0.216,0.457,Down,Sig,8.144304693986962,Rpl19
Rpl13,ribosomal subunit,CC,7.52346239926458e-15,2.53876717506669e-8,8.39910067997368,-0.638245642183554,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,1.01360129958346e-12,0.293,0.54,Down,Sig,7.595377125522554,Rpl13
Rpl24,ribosomal subunit,CC,7.52346239926458e-15,2.46614634953027e-7,8.39910067997368,-0.94270421493972,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,9.8460747775393e-12,0.126,0.315,Down,Sig,6.607981154460688,Rpl24
Ubb,ribosomal subunit,CC,7.52346239926458e-15,3.58712771563875e-7,8.39910067997368,-0.749491475982108,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,1.4321586280348e-11,0.337,0.556,Down,Sig,6.445253160483291,Ubb
Rplp1,ribosomal subunit,CC,7.52346239926458e-15,5.48332754928648e-6,8.39910067997368,-0.687402412977996,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,2.18921529496007e-10,0.337,0.557,Down,Sig,5.260955810545698,Rplp1
Rps25,ribosomal subunit,CC,7.52346239926458e-15,8.92504615458215e-6,8.39910067997368,-0.914629431489456,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,3.56331942132077e-10,0.126,0.299,Down,Sig,5.049389529319017,Rps25
Rps14,ribosomal subunit,CC,7.52346239926458e-15,2.13519751465843e-5,8.39910067997368,-0.634462698804993,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,8.52476350324762e-10,0.271,0.487,Down,Sig,4.670561944733268,Rps14
Rps19,ribosomal subunit,CC,7.52346239926458e-15,5.66543698986742e-5,8.39910067997368,-0.748194289365182,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,2.2619223818690603e-9,0.148,0.322,Down,Sig,4.246766586247419,Rps19
Rpl27,ribosomal subunit,CC,7.52346239926458e-15,1.7592391243241e-4,8.39910067997368,-0.884452332345882,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,7.023751843830291e-9,0.119,0.277,Down,Sig,3.754675125115477,Rpl27
Rpsa,ribosomal subunit,CC,7.52346239926458e-15,3.3387936633407e-4,8.39910067997368,-0.699234651855279,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,1.33301140389699e-8,0.273,0.466,Down,Sig,3.476410419412672,Rpsa
Fau,ribosomal subunit,CC,7.52346239926458e-15,0.00113901934939352,8.39910067997368,-0.374813323327372,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,4.54752804484978e-8,0.238,0.417,Down,Sig,2.9434688981654507,Fau
Rpl23,ribosomal subunit,CC,7.52346239926458e-15,0.0012284183593014,8.39910067997368,-0.591533877788153,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,4.90445306544255e-8,0.187,0.357,Down,Sig,2.9106537014411904,Rpl23
Rpl8,ribosomal subunit,CC,7.52346239926458e-15,0.00170447290351424,8.39910067997368,-0.576133760084854,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,6.80509802976103e-8,0.207,0.38,Down,Sig,2.768409898481897,Rpl8
Rpl13a,ribosomal subunit,CC,7.52346239926458e-15,0.00178355526580623,8.39910067997368,-0.598056340283835,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,7.12083389550137e-8,0.181,0.35,Down,Sig,2.74871342893128,Rpl13a
Ddx3x,ribosomal subunit,CC,7.52346239926458e-15,0.00238879640694075,8.39910067997368,-0.622333677704067,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,9.53725558725895e-8,0.238,0.427,Down,Sig,2.6218208628537196,Ddx3x
Rpl18a,ribosomal subunit,CC,7.52346239926458e-15,0.00254334481017172,8.39910067997368,-0.53458091637391,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,1.01542891770341e-7,0.207,0.376,Down,Sig,2.594594757007376,Rpl18a
Rps23,ribosomal subunit,CC,7.52346239926458e-15,0.00547713327558611,8.39910067997368,-0.655885453455611,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,2.18674223483296e-7,0.207,0.379,Down,Sig,2.261446691215198,Rps23
Rps3,ribosomal subunit,CC,7.52346239926458e-15,0.00729065605084146,8.39910067997368,-0.460362236795006,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,2.910790134883e-7,0.207,0.367,Down,Sig,2.1372333898657487,Rps3
Rps17,ribosomal subunit,CC,7.52346239926458e-15,0.00945513736981322,8.39910067997368,-0.855421813170802,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,3.77495802683484e-7,0.119,0.259,Down,Sig,2.0243321570866857,Rps17
Rpl7,ribosomal subunit,CC,7.52346239926458e-15,0.0115816289001923,8.39910067997368,-0.949319655162041,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,4.62395851806298e-7,0.121,0.259,Down,Sig,1.9362303548905355,Rpl7
Rpl17,ribosomal subunit,CC,7.52346239926458e-15,0.0161646665148488,8.39910067997368,-0.653520289185649,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,6.45373358679636e-7,0.233,0.411,Down,Sig,1.7914332506722777,Rpl17
Rps15,ribosomal subunit,CC,7.52346239926458e-15,0.0181824621487381,8.39910067997368,-0.510660422318935,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,7.25933730536117e-7,0.302,0.483,Down,Sig,1.7403473078462455,Rps15
Rpl12,ribosomal subunit,CC,7.52346239926458e-15,0.0204433289007526,8.39910067997368,-0.824504371206296,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,8.1619870246946e-7,0.128,0.261,Down,Sig,1.6894483841971244,Rpl12
Rpl21,ribosomal subunit,CC,7.52346239926458e-15,0.0207577207795622,8.39910067997368,-0.807128833144584,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,8.2875077971662e-7,0.121,0.262,Down,Sig,1.6828203342147479,Rpl21
Rps5,ribosomal subunit,CC,7.52346239926458e-15,0.0269907592799269,8.39910067997368,-0.904792946852182,GO:0044391,7.03012060259149e-17,0.0893470790378007,ExN_CA3,24hrvs1hr_PTZ,1.07760447478448e-6,0.15,0.285,Down,Sig,1.5687848980872663,Rps5
Rps10,ribosome,CC,1.17378267287831e-13,2.11214995351995e-9,7.06794347671525,-0.854951822719901,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,8.4327462511277e-14,0.176,0.398,Down,Sig,8.675275252012069,Rps10
Rpl19,ribosome,CC,1.17378267287831e-13,7.17290875016687e-9,7.06794347671525,-0.756392267503378,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,2.86377959442922e-13,0.216,0.457,Down,Sig,8.144304693986962,Rpl19
Rpl13,ribosome,CC,1.17378267287831e-13,2.53876717506669e-8,7.06794347671525,-0.638245642183554,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,1.01360129958346e-12,0.293,0.54,Down,Sig,7.595377125522554,Rpl13
Rpl24,ribosome,CC,1.17378267287831e-13,2.46614634953027e-7,7.06794347671525,-0.94270421493972,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,9.8460747775393e-12,0.126,0.315,Down,Sig,6.607981154460688,Rpl24
Ubb,ribosome,CC,1.17378267287831e-13,3.58712771563875e-7,7.06794347671525,-0.749491475982108,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,1.4321586280348e-11,0.337,0.556,Down,Sig,6.445253160483291,Ubb
Rplp1,ribosome,CC,1.17378267287831e-13,5.48332754928648e-6,7.06794347671525,-0.687402412977996,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,2.18921529496007e-10,0.337,0.557,Down,Sig,5.260955810545698,Rplp1
Rps25,ribosome,CC,1.17378267287831e-13,8.92504615458215e-6,7.06794347671525,-0.914629431489456,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,3.56331942132077e-10,0.126,0.299,Down,Sig,5.049389529319017,Rps25
Rps14,ribosome,CC,1.17378267287831e-13,2.13519751465843e-5,7.06794347671525,-0.634462698804993,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,8.52476350324762e-10,0.271,0.487,Down,Sig,4.670561944733268,Rps14
Rps19,ribosome,CC,1.17378267287831e-13,5.66543698986742e-5,7.06794347671525,-0.748194289365182,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,2.2619223818690603e-9,0.148,0.322,Down,Sig,4.246766586247419,Rps19
Rpl27,ribosome,CC,1.17378267287831e-13,1.7592391243241e-4,7.06794347671525,-0.884452332345882,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,7.023751843830291e-9,0.119,0.277,Down,Sig,3.754675125115477,Rpl27
Rpsa,ribosome,CC,1.17378267287831e-13,3.3387936633407e-4,7.06794347671525,-0.699234651855279,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,1.33301140389699e-8,0.273,0.466,Down,Sig,3.476410419412672,Rpsa
Fau,ribosome,CC,1.17378267287831e-13,0.00113901934939352,7.06794347671525,-0.374813323327372,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,4.54752804484978e-8,0.238,0.417,Down,Sig,2.9434688981654507,Fau
Rpl23,ribosome,CC,1.17378267287831e-13,0.0012284183593014,7.06794347671525,-0.591533877788153,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,4.90445306544255e-8,0.187,0.357,Down,Sig,2.9106537014411904,Rpl23
Rpl8,ribosome,CC,1.17378267287831e-13,0.00170447290351424,7.06794347671525,-0.576133760084854,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,6.80509802976103e-8,0.207,0.38,Down,Sig,2.768409898481897,Rpl8
Rpl13a,ribosome,CC,1.17378267287831e-13,0.00178355526580623,7.06794347671525,-0.598056340283835,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,7.12083389550137e-8,0.181,0.35,Down,Sig,2.74871342893128,Rpl13a
Ddx3x,ribosome,CC,1.17378267287831e-13,0.00238879640694075,7.06794347671525,-0.622333677704067,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,9.53725558725895e-8,0.238,0.427,Down,Sig,2.6218208628537196,Ddx3x
Rpl18a,ribosome,CC,1.17378267287831e-13,0.00254334481017172,7.06794347671525,-0.53458091637391,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,1.01542891770341e-7,0.207,0.376,Down,Sig,2.594594757007376,Rpl18a
Dmd,ribosome,CC,1.17378267287831e-13,0.00491996889246499,7.06794347671525,-0.478802478768007,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,1.96429468298199e-7,0.945,0.979,Down,Sig,2.3080376431418896,Dmd
Rps23,ribosome,CC,1.17378267287831e-13,0.00547713327558611,7.06794347671525,-0.655885453455611,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,2.18674223483296e-7,0.207,0.379,Down,Sig,2.261446691215198,Rps23
Rps3,ribosome,CC,1.17378267287831e-13,0.00729065605084146,7.06794347671525,-0.460362236795006,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,2.910790134883e-7,0.207,0.367,Down,Sig,2.1372333898657487,Rps3
Rps17,ribosome,CC,1.17378267287831e-13,0.00945513736981322,7.06794347671525,-0.855421813170802,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,3.77495802683484e-7,0.119,0.259,Down,Sig,2.0243321570866857,Rps17
Rpl7,ribosome,CC,1.17378267287831e-13,0.0115816289001923,7.06794347671525,-0.949319655162041,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,4.62395851806298e-7,0.121,0.259,Down,Sig,1.9362303548905355,Rpl7
Rpl17,ribosome,CC,1.17378267287831e-13,0.0161646665148488,7.06794347671525,-0.653520289185649,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,6.45373358679636e-7,0.233,0.411,Down,Sig,1.7914332506722777,Rpl17
Rps15,ribosome,CC,1.17378267287831e-13,0.0181824621487381,7.06794347671525,-0.510660422318935,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,7.25933730536117e-7,0.302,0.483,Down,Sig,1.7403473078462455,Rps15
Rpl12,ribosome,CC,1.17378267287831e-13,0.0204433289007526,7.06794347671525,-0.824504371206296,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,8.1619870246946e-7,0.128,0.261,Down,Sig,1.6894483841971244,Rpl12
Rpl21,ribosome,CC,1.17378267287831e-13,0.0207577207795622,7.06794347671525,-0.807128833144584,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,8.2875077971662e-7,0.121,0.262,Down,Sig,1.6828203342147479,Rpl21
Rps5,ribosome,CC,1.17378267287831e-13,0.0269907592799269,7.06794347671525,-0.904792946852182,GO:0005840,1.46241775637298e-15,0.0927835051546392,ExN_CA3,24hrvs1hr_PTZ,1.07760447478448e-6,0.15,0.285,Down,Sig,1.5687848980872663,Rps5
Rps10,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,2.11214995351995e-9,18.7979872361316,-0.854951822719901,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,8.4327462511277e-14,0.176,0.398,Down,Sig,8.675275252012069,Rps10
Ubb,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,3.58712771563875e-7,18.7979872361316,-0.749491475982108,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,1.4321586280348e-11,0.337,0.556,Down,Sig,6.445253160483291,Ubb
Rps25,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,8.92504615458215e-6,18.7979872361316,-0.914629431489456,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,3.56331942132077e-10,0.126,0.299,Down,Sig,5.049389529319017,Rps25
Rps14,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,2.13519751465843e-5,18.7979872361316,-0.634462698804993,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,8.52476350324762e-10,0.271,0.487,Down,Sig,4.670561944733268,Rps14
Rps19,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,5.66543698986742e-5,18.7979872361316,-0.748194289365182,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,2.2619223818690603e-9,0.148,0.322,Down,Sig,4.246766586247419,Rps19
Rpsa,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,3.3387936633407e-4,18.7979872361316,-0.699234651855279,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,1.33301140389699e-8,0.273,0.466,Down,Sig,3.476410419412672,Rpsa
Fau,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,0.00113901934939352,18.7979872361316,-0.374813323327372,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,4.54752804484978e-8,0.238,0.417,Down,Sig,2.9434688981654507,Fau
Ddx3x,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,0.00238879640694075,18.7979872361316,-0.622333677704067,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,9.53725558725895e-8,0.238,0.427,Down,Sig,2.6218208628537196,Ddx3x
Rps23,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,0.00547713327558611,18.7979872361316,-0.655885453455611,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,2.18674223483296e-7,0.207,0.379,Down,Sig,2.261446691215198,Rps23
Rps3,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,0.00729065605084146,18.7979872361316,-0.460362236795006,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,2.910790134883e-7,0.207,0.367,Down,Sig,2.1372333898657487,Rps3
Rps17,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,0.00945513736981322,18.7979872361316,-0.855421813170802,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,3.77495802683484e-7,0.119,0.259,Down,Sig,2.0243321570866857,Rps17
Rps15,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,0.0181824621487381,18.7979872361316,-0.510660422318935,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,7.25933730536117e-7,0.302,0.483,Down,Sig,1.7403473078462455,Rps15
Rps5,cytosolic small ribosomal subunit,CC,5.35120973664395e-12,0.0269907592799269,18.7979872361316,-0.904792946852182,GO:0022627,8.3338512291996e-14,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,1.07760447478448e-6,0.15,0.285,Down,Sig,1.5687848980872663,Rps5
Rpl19,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,7.17290875016687e-9,13.3816180325004,-0.756392267503378,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,2.86377959442922e-13,0.216,0.457,Down,Sig,8.144304693986962,Rpl19
Rpl13,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,2.53876717506669e-8,13.3816180325004,-0.638245642183554,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,1.01360129958346e-12,0.293,0.54,Down,Sig,7.595377125522554,Rpl13
Rpl24,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,2.46614634953027e-7,13.3816180325004,-0.94270421493972,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,9.8460747775393e-12,0.126,0.315,Down,Sig,6.607981154460688,Rpl24
Rplp1,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,5.48332754928648e-6,13.3816180325004,-0.687402412977996,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,2.18921529496007e-10,0.337,0.557,Down,Sig,5.260955810545698,Rplp1
Rpl27,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,1.7592391243241e-4,13.3816180325004,-0.884452332345882,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,7.023751843830291e-9,0.119,0.277,Down,Sig,3.754675125115477,Rpl27
Rpl23,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,0.0012284183593014,13.3816180325004,-0.591533877788153,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,4.90445306544255e-8,0.187,0.357,Down,Sig,2.9106537014411904,Rpl23
Rpl8,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,0.00170447290351424,13.3816180325004,-0.576133760084854,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,6.80509802976103e-8,0.207,0.38,Down,Sig,2.768409898481897,Rpl8
Rpl13a,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,0.00178355526580623,13.3816180325004,-0.598056340283835,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,7.12083389550137e-8,0.181,0.35,Down,Sig,2.74871342893128,Rpl13a
Rpl18a,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,0.00254334481017172,13.3816180325004,-0.53458091637391,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,1.01542891770341e-7,0.207,0.376,Down,Sig,2.594594757007376,Rpl18a
Rpl7,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,0.0115816289001923,13.3816180325004,-0.949319655162041,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,4.62395851806298e-7,0.121,0.259,Down,Sig,1.9362303548905355,Rpl7
Rpl17,cytosolic large ribosomal subunit,CC,5.50774900849007e-10,0.0161646665148488,13.3816180325004,-0.653520289185649,GO:0022625,1.0293170278161799e-11,0.0446735395189003,ExN_CA3,24hrvs1hr_PTZ,6.45373358679636e-7,0.233,0.411,Down,Sig,1.7914332506722777,Rpl17
