gene,condition,go_term_count,ID
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0099173
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007611
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0035249
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0050905
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0032412
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007626
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0050890
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0001964
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007612
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007611
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0032412
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007612
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007626
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0050890
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0035249
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0099550
Hsp90aa1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050807
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0099175
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0099173
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050803
Itga8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Itga8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Itga8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007613
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050890
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0060998
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007626
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050807
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0061001
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007611
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007409
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007612
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007613
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0061003
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0016358
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099173
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099175
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050803
Kirrel3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0098742
Lrfn5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050807
Lrfn5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0098742
Lrfn5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050803
Lsamp,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007626
Malat1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050807
Malat1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050803
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0016358
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0061001
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0060998
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0061003
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0050807
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0099175
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0050803
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0099173
Meis2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Meis2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Meis2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007612
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050803
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050905
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050807
Ndn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Neo1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007611
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007612
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0050890
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007409
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007613
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0001964
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0099550
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0032412
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050807
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0098742
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050890
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0099175
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050905
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0007612
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0035249
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0099173
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0007611
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050803
Oxr1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007626
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0061003
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0016358
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0099173
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050807
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007409
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0099175
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0061001
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050803
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0060998
Pbx3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007626
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007612
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050890
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007613
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050803
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007611
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050807
Phactr1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0016358
Pja2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007613
Pja2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Pja2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Prickle1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0016358
Prickle1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0007409
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007611
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050803
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050807
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050890
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0032412
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007409
Prrt1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032412
Prrt1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Prrt1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Ptprt,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0098742
Ptprt,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050807
Ptprt,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050803
Rufy3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Sema6d,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050890
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0099550
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007611
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007613
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007611
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050890
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007612
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007613
Tenm1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0098742
Tenm3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0098742
Tshz3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0035249
Tshz3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050905
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050890
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007613
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050905
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050807
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0001964
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007612
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007611
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007626
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050803
Tubb2b,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Tubb3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Tubb5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050803
Tubb5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050807
Uchl1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007409
Uchl1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050905
Uchl1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007626
Ywhaz,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050807
Ywhaz,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050803
Ablim1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0007409
Ablim1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0097485
Ablim1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0007411
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0007409
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0022898
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0099003
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0099173
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0032409
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0034329
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:1902414
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:1990778
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:1901888
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0034329
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:1902414
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0007409
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0099003
Adcy2,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0019932
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0051592
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0042886
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007626
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0050890
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0050806
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0019932
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007613
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0048167
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:1902074
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007611
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0010038
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:1901888
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007611
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0051963
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007612
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0050890
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0050803
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007416
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0016358
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0034329
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0048813
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0050807
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0097106
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:1902074
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0099173
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0001764
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0007626
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0034329
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0050803
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0098742
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0051963
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:1901888
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0050807
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0007416
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0099084
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0007416
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0032409
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0050803
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0042391
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0007411
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0032412
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0022898
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0051963
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0007409
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0034765
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0097485
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0050807
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0099173
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0071805
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0006813
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0034329
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:1901888
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0022898
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0043270
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0034765
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0032409
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0032412
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0071805
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0006813
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,8,GO:0042391
Akt3,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0043270
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0014808
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0032412
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0010880
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0034765
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0042391
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0043270
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0019932
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0006813
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0022898
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:1990778
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0001508
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0032409
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,13,GO:0071805
Apba1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0042886
Apba1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0007626
Aplp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0030900
Aplp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0007409
Arl13b,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0030902
Arl13b,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0021537
Arl13b,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0030900
Arl13b,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:1990778
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0099175
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0099173
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0060998
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0050803
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0060996
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0016358
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0050807
Astn2,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0001764
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007611
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0050890
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0071805
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0030534
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007215
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0008344
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007612
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0042391
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0006813
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007613
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,11,GO:0007626
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0032412
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0022898
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0071805
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0042391
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:1990778
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0032409
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0043270
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0006813
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0019932
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0034765
Atp2b2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0043270
Atp2b2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0007626
Atp2b2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0030902
Atp2b2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0021953
Atp2b2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0048167
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0007626
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0008344
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0007611
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0050890
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0051703
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0007613
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0030534
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0042391
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0035176
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,10,GO:0007612
Auts2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0007409
Auts2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0001764
Bicdl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0030705
Brinp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0007613
Brinp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0035176
Brinp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0007611
Brinp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0021953
Brinp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0051703
Brinp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0050890
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0008344
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0099003
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0030534
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0042391
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0007626
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0021953
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0032412
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0032409
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0007409
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0034765
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0048813
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0007416
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0035249
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0034329
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0022898
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0016358
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,17,GO:0030902
Cacna1i,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0042391
Cacna1i,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0001508
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0097120
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:1990778
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0022898
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:1902414
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0043270
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0050806
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0062237
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0051966
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0032412
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:0031503
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,16,GO:1903539
