gene,condition,go_term_count,ID
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050803
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050890
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007611
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0032412
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007612
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0016358
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007409
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099173
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0060998
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0061003
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0061001
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099175
Ephb2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099550
Ext1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0007409
Ext1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0035249
Gphn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0099173
Grik2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0035249
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007613
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0099173
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007611
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0035249
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0050905
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0032412
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007626
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0050890
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0001964
Grin2a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007612
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007611
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0032412
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007612
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007626
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0050890
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0035249
Grm5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0099550
Hsp90aa1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050807
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0099175
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0099173
Hspa8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050803
Itga8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Itga8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Itga8,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007613
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050890
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0060998
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007626
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050807
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0061001
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007611
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007409
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007612
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007613
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0061003
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0016358
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099173
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099175
Kalrn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050803
Kirrel3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0098742
Lrfn5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050807
Lrfn5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0098742
Lrfn5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050803
Lsamp,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007626
Malat1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050807
Malat1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050803
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0016358
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0061001
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0060998
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0061003
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0050807
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0099175
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0050803
Marcks,L45ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0099173
Meis2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Meis2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Meis2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007612
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050803
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050905
Mycbp2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050807
Ndn,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Neo1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007611
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007612
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0050890
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007409
Nfix,L45ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007613
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0001964
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0099550
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0032412
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050807
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0098742
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050890
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0099175
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050905
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0007612
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0035249
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0099173
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0007611
Nrxn1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,13,GO:0050803
Oxr1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007626
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0061003
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0016358
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0099173
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050807
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007409
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0099175
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0061001
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050803
Pak3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0060998
Pbx3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007626
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007612
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050890
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007613
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050803
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007611
Pgrmc1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050807
Phactr1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0016358
Pja2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007613
Pja2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Pja2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Prickle1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0016358
Prickle1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0007409
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007611
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050803
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050807
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0050890
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0032412
Prkca,L45ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007409
Prrt1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032412
Prrt1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007611
Prrt1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050890
Ptprt,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0098742
Ptprt,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050807
Ptprt,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050803
Rufy3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Sema6d,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050890
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0099550
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007611
Syt4,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007613
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007611
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050890
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007612
Tafa2,L45ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007613
Tenm1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0098742
Tenm3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0098742
Tshz3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0035249
Tshz3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050905
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050890
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007613
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050905
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050807
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0001964
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007612
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007611
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007626
Tuba1a,L45ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050803
Tubb2b,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Tubb3,L45ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Tubb5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050803
Tubb5,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050807
Uchl1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007409
Uchl1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050905
Uchl1,L45ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007626
Ywhaz,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050807
Ywhaz,L45ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0050803
Ablim1,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0007409
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0007409
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0022898
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0034329
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0099173
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:1990778
Actb,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:1902414
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0034329
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0007409
Actg1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:1902414
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0050890
Adcy8,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0007626
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0050803
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0050890
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0034329
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0050807
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0016358
Adgrb3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0007416
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0050807
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0034329
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0050803
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0001764
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0099173
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0007416
Adgrl3,L45ExcitatoryNeurons_24hrvs1hr_SAL,7,GO:0007626
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0007416
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0034765
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0050803
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0007409
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0099173
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0034329
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0022898
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0050807
Agrn,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0042391
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0022898
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0034765
Akap7,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0042391
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0042391
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:1990778
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0034765
Ank2,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0022898
Apba1,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0007626
Aplp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0007409
Arl13b,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:1990778
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0099175
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050807
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050803
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0016358
Asap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0099173
Astn2,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0001764
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0042391
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0050890
Atp1a3,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0007626
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:1990778
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0022898
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0034765
Atp1b1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0042391
Atp2b2,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0007626
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0050890
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0042391
Atxn1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0007626
Auts2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0007409
Auts2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0001764
Brinp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0050890
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0042391
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0007409
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0016358
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0034765
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0035249
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0034329
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0022898
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0007626
Cacna1a,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0007416
Cacna1i,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0042391
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:1902414
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0035249
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0035418
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0034765
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:1990778
Cacng3,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0022898
Cadm1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0007416
Cadm1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0099173
Cadm1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0034329
Calm1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0034765
Calm1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0042391
Calm1,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0022898
Calm2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0034765
Calm2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0022898
Calm3,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0034765
Calm3,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0042391
Calm3,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0022898
Camkv,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0050807
Camkv,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0050803
Cdh11,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0034329
Cdh11,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0007409
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0007416
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0034329
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0050803
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0007409
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0050807
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0099175
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0099173
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:1990778
Cdh2,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0035249
Cdh6,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0034329
Cdh8,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0050807
Cdh8,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0035249
Cdh8,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0034329
Cdh8,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0050803
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0099173
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0050803
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0022898
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0050807
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0016358
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0031345
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0034329
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0099175
Cfl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,9,GO:0034765
Chl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0001764
Chl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0007409
Chl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0007626
Chl1,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0050890
Chrm3,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0022898
Cit,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0031345
Cit,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0016358
Clstn2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050807
Clstn2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050803
Clstn2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050890
Clstn2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0034329
Clstn2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0007416
Crhr1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0050890
Crhr1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0007626
Crmp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0031345
Crmp1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0010977
Csmd3,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0016358
Ctnna2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050807
Ctnna2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050803
Ctnna2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0007409
Ctnna2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0001764
Ctnna2,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0016358
Ctnnb1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0034329
Ctnnb1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050807
Ctnnb1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0001764
Ctnnb1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0050803
Ctnnb1,L45ExcitatoryNeurons_24hrvs1hr_SAL,5,GO:0007416
D130043K22Rik,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0007409
D130043K22Rik,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0016358
D130043K22Rik,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0031345
D130043K22Rik,L45ExcitatoryNeurons_24hrvs1hr_SAL,4,GO:0010977
Dab1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0031345
Dab1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0010977
Dab1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0007409
Dab1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0016358
Dab1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0007626
Dab1,L45ExcitatoryNeurons_24hrvs1hr_SAL,6,GO:0001764
Dleu2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0010977
Dleu2,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0031345
Dlgap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0035418
Dlgap1,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:1902414
Dop1b,L45ExcitatoryNeurons_24hrvs1hr_SAL,1,GO:0050890
Dpp10,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:0034765
Dpp10,L45ExcitatoryNeurons_24hrvs1hr_SAL,2,GO:1990778
Dpp6,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:0034765
Dpp6,L45ExcitatoryNeurons_24hrvs1hr_SAL,3,GO:1990778
